idx,Question_no,Set_no,Weak_checked,Strong_checked,Weakest,Strongest
1517,Q318,4,0,0,9999,9999
1518,Q319,4,0,0,9999,9999
1519,Q320,4,0,0,9999,9999
1520,Q321,4,0,0,9999,9999
1521,Q322,4,0,0,9999,9999
1522,Q323,4,0,0,9999,9999
1523,Q324,4,0,0,9999,9999
1524,Q325,4,0,0,9999,9999
1525,Q326,4,0,0,9999,9999
1526,Q327,4,0,0,9999,9999
1527,Q328,4,0,0,9999,9999
1528,Q329,4,0,0,9999,9999
1529,Q330,4,0,0,9999,9999
1530,Q331,4,0,0,9999,9999
1531,Q332,4,0,0,9999,9999
1532,Q333,4,0,0,9999,9999
1533,Q334,4,0,0,9999,9999
1534,Q335,4,0,0,9999,9999
1535,Q336,4,0,0,9999,9999
1536,Q337,4,0,0,9999,9999
1537,Q338,4,0,0,9999,9999
1538,Q339,4,0,0,9999,9999
1539,Q340,4,0,0,9999,9999
1540,Q341,4,0,0,9999,9999
1541,Q342,4,0,0,9999,9999
1542,Q343,4,0,0,9999,9999
1543,Q344,4,0,0,9999,9999
1544,Q345,4,0,0,9999,9999
1545,Q346,4,0,0,9999,9999
1546,Q347,4,0,0,9999,9999
1547,Q348,4,0,0,9999,9999
1548,Q349,4,0,0,9999,9999
1549,Q350,4,0,0,9999,9999
1550,Q351,4,0,0,9999,9999
1551,Q352,4,0,0,9999,9999
1552,Q353,4,0,0,9999,9999
1553,Q354,4,0,0,9999,9999
1554,Q355,4,0,0,9999,9999
1555,Q356,4,0,0,9999,9999
1556,Q357,4,0,0,9999,9999
1557,Q358,4,0,0,9999,9999
1558,Q359,4,0,0,9999,9999
1559,Q360,4,0,0,9999,9999
1560,Q361,4,0,0,9999,9999
1561,Q362,4,0,0,9999,9999
1562,Q363,4,0,0,9999,9999
1563,Q364,4,0,0,9999,9999
1564,Q365,4,0,0,9999,9999
1565,Q366,4,0,0,9999,9999
1566,Q367,4,0,0,9999,9999
1567,Q368,4,0,0,9999,9999
1568,Q369,4,0,0,9999,9999
1569,Q370,4,0,0,9999,9999
1570,Q371,4,0,0,9999,9999
1571,Q372,4,0,0,9999,9999
1572,Q373,4,0,0,9999,9999
1573,Q374,4,0,0,9999,9999
1574,Q375,4,0,0,9999,9999
1575,Q376,4,0,0,9999,9999
1576,Q377,4,0,0,9999,9999
1577,Q378,4,0,0,9999,9999
1578,Q379,4,0,0,9999,9999
1579,Q380,4,0,0,9999,9999
1580,Q381,4,0,0,9999,9999
1581,Q382,4,0,0,9999,9999
1582,Q383,4,0,0,9999,9999
1583,Q384,4,0,0,9999,9999
1584,Q385,4,0,0,9999,9999
1585,Q386,4,0,0,9999,9999
1586,Q387,4,0,0,9999,9999
1587,Q388,4,0,0,9999,9999
1588,Q389,4,0,0,9999,9999
1589,Q390,4,0,0,9999,9999
1590,Q391,4,0,0,9999,9999
1591,Q392,4,0,0,9999,9999
1592,Q393,4,0,0,9999,9999
1593,Q394,4,0,0,9999,9999
1594,Q395,4,0,0,9999,9999
1595,Q396,4,0,0,9999,9999
1596,Q397,4,0,0,9999,9999
1597,Q398,4,0,0,9999,9999
1598,Q399,4,0,0,9999,9999
1599,Q400,4,0,0,9999,9999
1600,Q1,5,0,0,9999,9999
1601,Q2,5,0,0,9999,9999
1602,Q3,5,0,0,9999,9999
1603,Q4,5,0,0,9999,9999
1604,Q5,5,0,0,9999,9999
1605,Q6,5,0,0,9999,9999
1606,Q7,5,0,0,9999,9999
1607,Q8,5,0,0,9999,9999
1608,Q9,5,0,0,9999,9999
1609,Q10,5,0,0,9999,9999
1610,Q11,5,0,0,9999,9999
1611,Q12,5,0,0,9999,9999
1612,Q13,5,0,0,9999,9999
1613,Q14,5,0,0,9999,9999
1614,Q15,5,0,0,9999,9999
1615,Q16,5,0,0,9999,9999
1616,Q17,5,0,0,9999,9999
1617,Q18,5,0,0,9999,9999
1618,Q19,5,0,0,9999,9999
1619,Q20,5,0,0,9999,9999
1620,Q21,5,0,0,9999,9999
1621,Q22,5,0,0,9999,9999
1622,Q23,5,0,0,9999,9999
1623,Q24,5,0,0,9999,9999
1624,Q25,5,0,0,9999,9999
1625,Q26,5,0,0,9999,9999
1626,Q27,5,0,0,9999,9999
1627,Q28,5,0,0,9999,9999
1628,Q29,5,0,0,9999,9999
1629,Q30,5,0,0,9999,9999
1630,Q31,5,0,0,9999,9999
1631,Q32,5,0,0,9999,9999
1632,Q33,5,0,0,9999,9999
1633,Q34,5,0,0,9999,9999
1634,Q35,5,0,0,9999,9999
1635,Q36,5,0,0,9999,9999
1636,Q37,5,0,0,9999,9999
1637,Q38,5,0,0,9999,9999
1638,Q39,5,0,0,9999,9999
1639,Q40,5,0,0,9999,9999
1640,Q41,5,0,0,9999,9999
1641,Q42,5,0,0,9999,9999
1642,Q43,5,0,0,9999,9999
1643,Q44,5,0,0,9999,9999
1644,Q45,5,0,0,9999,9999
1645,Q46,5,0,0,9999,9999
1646,Q47,5,0,0,9999,9999
1647,Q48,5,0,0,9999,9999
1648,Q49,5,0,0,9999,9999
1649,Q50,5,0,0,9999,9999
1650,Q51,5,0,0,9999,9999
1651,Q52,5,0,0,9999,9999
1652,Q53,5,0,0,9999,9999
1653,Q54,5,0,0,9999,9999
1654,Q55,5,0,0,9999,9999
1655,Q56,5,0,0,9999,9999
1656,Q57,5,0,0,9999,9999
1657,Q58,5,0,0,9999,9999
1658,Q59,5,0,0,9999,9999
1659,Q60,5,0,0,9999,9999
1660,Q61,5,0,0,9999,9999
1661,Q62,5,0,0,9999,9999
1662,Q63,5,0,0,9999,9999
1663,Q64,5,0,0,9999,9999
1664,Q65,5,0,0,9999,9999
1665,Q66,5,0,0,9999,9999
1666,Q67,5,0,0,9999,9999
1667,Q68,5,0,0,9999,9999
1668,Q69,5,0,0,9999,9999
1669,Q70,5,0,0,9999,9999
1670,Q71,5,0,0,9999,9999
1671,Q72,5,0,0,9999,9999
1672,Q73,5,0,0,9999,9999
1673,Q74,5,0,0,9999,9999
1674,Q75,5,0,0,9999,9999
1675,Q76,5,0,0,9999,9999
1676,Q77,5,0,0,9999,9999
1677,Q78,5,0,0,9999,9999
1678,Q79,5,0,0,9999,9999
1679,Q80,5,0,0,9999,9999
1680,Q81,5,0,0,9999,9999
1681,Q82,5,0,0,9999,9999
1682,Q83,5,0,0,9999,9999
1683,Q84,5,0,0,9999,9999
1684,Q85,5,0,0,9999,9999
1685,Q86,5,0,0,9999,9999
1686,Q87,5,0,0,9999,9999
1687,Q88,5,0,0,9999,9999
1688,Q89,5,0,0,9999,9999
1689,Q90,5,0,0,9999,9999
1690,Q91,5,0,0,9999,9999
1691,Q92,5,0,0,9999,9999
1692,Q93,5,0,0,9999,9999
1693,Q94,5,0,0,9999,9999
1694,Q95,5,0,0,9999,9999
1695,Q96,5,0,0,9999,9999
1696,Q97,5,0,0,9999,9999
1697,Q98,5,0,0,9999,9999
1698,Q99,5,0,0,9999,9999
1699,Q100,5,0,0,9999,9999
1700,Q101,5,0,0,9999,9999
1701,Q102,5,0,0,9999,9999
1702,Q103,5,0,0,9999,9999
1703,Q104,5,0,0,9999,9999
1704,Q105,5,0,0,9999,9999
1705,Q106,5,0,0,9999,9999
1706,Q107,5,0,0,9999,9999
1707,Q108,5,0,0,9999,9999
1708,Q109,5,0,0,9999,9999
1709,Q110,5,0,0,9999,9999
1710,Q111,5,0,0,9999,9999
1711,Q112,5,0,0,9999,9999
1712,Q113,5,0,0,9999,9999
1713,Q114,5,0,0,9999,9999
1714,Q115,5,0,0,9999,9999
1715,Q116,5,0,0,9999,9999
1716,Q117,5,0,0,9999,9999
1717,Q118,5,0,0,9999,9999
1718,Q119,5,0,0,9999,9999
1719,Q120,5,0,0,9999,9999
1720,Q121,5,0,0,9999,9999
1721,Q122,5,0,0,9999,9999
1722,Q123,5,0,0,9999,9999
1723,Q124,5,0,0,9999,9999
1724,Q125,5,0,0,9999,9999
1725,Q126,5,0,0,9999,9999
1726,Q127,5,0,0,9999,9999
1727,Q128,5,0,0,9999,9999
1728,Q129,5,0,0,9999,9999
1729,Q130,5,0,0,9999,9999
1730,Q131,5,0,0,9999,9999
1731,Q132,5,0,0,9999,9999
1732,Q133,5,0,0,9999,9999
1733,Q134,5,0,0,9999,9999
1734,Q135,5,0,0,9999,9999
1735,Q136,5,0,0,9999,9999
1736,Q137,5,0,0,9999,9999
1737,Q138,5,0,0,9999,9999
1738,Q139,5,0,0,9999,9999
1739,Q140,5,0,0,9999,9999
1740,Q141,5,0,0,9999,9999
1741,Q142,5,0,0,9999,9999
1742,Q143,5,0,0,9999,9999
1743,Q144,5,0,0,9999,9999
1744,Q145,5,0,0,9999,9999
1745,Q146,5,0,0,9999,9999
1746,Q147,5,0,0,9999,9999
1747,Q148,5,0,0,9999,9999
1748,Q149,5,0,0,9999,9999
1749,Q150,5,0,0,9999,9999
1750,Q151,5,0,0,9999,9999
1751,Q152,5,0,0,9999,9999
1752,Q153,5,0,0,9999,9999
1753,Q154,5,0,0,9999,9999
1754,Q155,5,0,0,9999,9999
1755,Q156,5,0,0,9999,9999
1756,Q157,5,0,0,9999,9999
1757,Q158,5,0,0,9999,9999
1758,Q159,5,0,0,9999,9999
1759,Q160,5,0,0,9999,9999
1760,Q161,5,0,0,9999,9999
1761,Q162,5,0,0,9999,9999
1762,Q163,5,0,0,9999,9999
1763,Q164,5,0,0,9999,9999
1764,Q165,5,0,0,9999,9999
1765,Q166,5,0,0,9999,9999
1766,Q167,5,0,0,9999,9999
1767,Q168,5,0,0,9999,9999
1768,Q169,5,0,0,9999,9999
1769,Q170,5,0,0,9999,9999
1770,Q171,5,0,0,9999,9999
1771,Q172,5,0,0,9999,9999
1772,Q173,5,0,0,9999,9999
1773,Q174,5,0,0,9999,9999
1774,Q175,5,0,0,9999,9999
1775,Q176,5,0,0,9999,9999
1776,Q177,5,0,0,9999,9999
1777,Q178,5,0,0,9999,9999
1778,Q179,5,0,0,9999,9999
1779,Q180,5,0,0,9999,9999
1780,Q181,5,0,0,9999,9999
1781,Q182,5,0,0,9999,9999
1782,Q183,5,0,0,9999,9999
1783,Q184,5,0,0,9999,9999
1784,Q185,5,0,0,9999,9999
1785,Q186,5,0,0,9999,9999
1786,Q187,5,0,0,9999,9999
1787,Q188,5,0,0,9999,9999
1788,Q189,5,0,0,9999,9999
1789,Q190,5,0,0,9999,9999
1790,Q191,5,0,0,9999,9999
1791,Q192,5,0,0,9999,9999
1792,Q193,5,0,0,9999,9999
1793,Q194,5,0,0,9999,9999
1794,Q195,5,0,0,9999,9999
1795,Q196,5,0,0,9999,9999
1796,Q197,5,0,0,9999,9999
1797,Q198,5,0,0,9999,9999
1798,Q199,5,0,0,9999,9999
1799,Q200,5,0,0,9999,9999
1800,Q201,5,0,0,9999,9999
1801,Q202,5,0,0,9999,9999
1802,Q203,5,0,0,9999,9999
1803,Q204,5,0,0,9999,9999
1804,Q205,5,0,0,9999,9999
1805,Q206,5,0,0,9999,9999
1806,Q207,5,0,0,9999,9999
1807,Q208,5,0,0,9999,9999
1808,Q209,5,0,0,9999,9999
1809,Q210,5,0,0,9999,9999
1810,Q211,5,0,0,9999,9999
1811,Q212,5,0,0,9999,9999
1812,Q213,5,0,0,9999,9999
1813,Q214,5,0,0,9999,9999
1814,Q215,5,0,0,9999,9999
1815,Q216,5,0,0,9999,9999
1816,Q217,5,0,0,9999,9999
1817,Q218,5,0,0,9999,9999
1818,Q219,5,0,0,9999,9999
1819,Q220,5,0,0,9999,9999
1820,Q221,5,0,0,9999,9999
1821,Q222,5,0,0,9999,9999
1822,Q223,5,0,0,9999,9999
1823,Q224,5,0,0,9999,9999
1824,Q225,5,0,0,9999,9999
1825,Q226,5,0,0,9999,9999
1826,Q227,5,0,0,9999,9999
1827,Q228,5,0,0,9999,9999
1828,Q229,5,0,0,9999,9999
1829,Q230,5,0,0,9999,9999
1830,Q231,5,0,0,9999,9999
1831,Q232,5,0,0,9999,9999
1832,Q233,5,0,0,9999,9999
1833,Q234,5,0,0,9999,9999
1834,Q235,5,0,0,9999,9999
1835,Q236,5,0,0,9999,9999
1836,Q237,5,0,0,9999,9999
1837,Q238,5,0,0,9999,9999
1838,Q239,5,0,0,9999,9999
1839,Q240,5,0,0,9999,9999
1840,Q241,5,0,0,9999,9999
1841,Q242,5,0,0,9999,9999
1842,Q243,5,0,0,9999,9999
1843,Q244,5,0,0,9999,9999
1844,Q245,5,0,0,9999,9999
1845,Q246,5,0,0,9999,9999
1846,Q247,5,0,0,9999,9999
1847,Q248,5,0,0,9999,9999
1848,Q249,5,0,0,9999,9999
1849,Q250,5,0,0,9999,9999
1850,Q251,5,0,0,9999,9999
1851,Q252,5,0,0,9999,9999
1852,Q253,5,0,0,9999,9999
1853,Q254,5,0,0,9999,9999
1854,Q255,5,0,0,9999,9999
1855,Q256,5,0,0,9999,9999
1856,Q257,5,0,0,9999,9999
1857,Q258,5,0,0,9999,9999
1858,Q259,5,0,0,9999,9999
1859,Q260,5,0,0,9999,9999
1860,Q261,5,0,0,9999,9999
1861,Q262,5,0,0,9999,9999
1862,Q263,5,0,0,9999,9999
1863,Q264,5,0,0,9999,9999
1864,Q265,5,0,0,9999,9999
1865,Q266,5,0,0,9999,9999
1866,Q267,5,0,0,9999,9999
1867,Q268,5,0,0,9999,9999
1868,Q269,5,0,0,9999,9999
1869,Q270,5,0,0,9999,9999
1870,Q271,5,0,0,9999,9999
1871,Q272,5,0,0,9999,9999
1872,Q273,5,0,0,9999,9999
1873,Q274,5,0,0,9999,9999
1874,Q275,5,0,0,9999,9999
1875,Q276,5,0,0,9999,9999
1876,Q277,5,0,0,9999,9999
1877,Q278,5,0,0,9999,9999
1878,Q279,5,0,0,9999,9999
1879,Q280,5,0,0,9999,9999
1880,Q281,5,0,0,9999,9999
1881,Q282,5,0,0,9999,9999
1882,Q283,5,0,0,9999,9999
1883,Q284,5,0,0,9999,9999
1884,Q285,5,0,0,9999,9999
1885,Q286,5,0,0,9999,9999
1886,Q287,5,0,0,9999,9999
1887,Q288,5,0,0,9999,9999
1888,Q289,5,0,0,9999,9999
1889,Q290,5,0,0,9999,9999
1890,Q291,5,0,0,9999,9999
1891,Q292,5,0,0,9999,9999
1892,Q293,5,0,0,9999,9999
1893,Q294,5,0,0,9999,9999
1894,Q295,5,0,0,9999,9999
1895,Q296,5,0,0,9999,9999
1896,Q297,5,0,0,9999,9999
1897,Q298,5,0,0,9999,9999
1898,Q299,5,0,0,9999,9999
1899,Q300,5,0,0,9999,9999
1900,Q301,5,0,0,9999,9999
1901,Q302,5,0,0,9999,9999
1902,Q303,5,0,0,9999,9999
1903,Q304,5,0,0,9999,9999
1904,Q305,5,0,0,9999,9999
1905,Q306,5,0,0,9999,9999
1906,Q307,5,0,0,9999,9999
1907,Q308,5,0,0,9999,9999
1908,Q309,5,0,0,9999,9999
1909,Q310,5,0,0,9999,9999
1910,Q311,5,0,0,9999,9999
1911,Q312,5,0,0,9999,9999
1912,Q313,5,0,0,9999,9999
1913,Q314,5,0,0,9999,9999
1914,Q315,5,0,0,9999,9999
1915,Q316,5,0,0,9999,9999
1916,Q317,5,0,0,9999,9999
1917,Q318,5,0,0,9999,9999
1918,Q319,5,0,0,9999,9999
1919,Q320,5,0,0,9999,9999
1920,Q321,5,0,0,9999,9999
1921,Q322,5,0,0,9999,9999
1922,Q323,5,0,0,9999,9999
1923,Q324,5,0,0,9999,9999
1924,Q325,5,0,0,9999,9999
1925,Q326,5,0,0,9999,9999
1926,Q327,5,0,0,9999,9999
1927,Q328,5,0,0,9999,9999
1928,Q329,5,0,0,9999,9999
1929,Q330,5,0,0,9999,9999
1930,Q331,5,0,0,9999,9999
1931,Q332,5,0,0,9999,9999
1932,Q333,5,0,0,9999,9999
1933,Q334,5,0,0,9999,9999
1934,Q335,5,0,0,9999,9999
1935,Q336,5,0,0,9999,9999
1936,Q337,5,0,0,9999,9999
1937,Q338,5,0,0,9999,9999
1938,Q339,5,0,0,9999,9999
1939,Q340,5,0,0,9999,9999
1940,Q341,5,0,0,9999,9999
1941,Q342,5,0,0,9999,9999
1942,Q343,5,0,0,9999,9999
1943,Q344,5,0,0,9999,9999
1944,Q345,5,0,0,9999,9999
1945,Q346,5,0,0,9999,9999
1946,Q347,5,0,0,9999,9999
1947,Q348,5,0,0,9999,9999
1948,Q349,5,0,0,9999,9999
1949,Q350,5,0,0,9999,9999
1950,Q351,5,0,0,9999,9999
1951,Q352,5,0,0,9999,9999
1952,Q353,5,0,0,9999,9999
1953,Q354,5,0,0,9999,9999
1954,Q355,5,0,0,9999,9999
1955,Q356,5,0,0,9999,9999
1956,Q357,5,0,0,9999,9999
1957,Q358,5,0,0,9999,9999
1958,Q359,5,0,0,9999,9999
1959,Q360,5,0,0,9999,9999
1960,Q361,5,0,0,9999,9999
1961,Q362,5,0,0,9999,9999
1962,Q363,5,0,0,9999,9999
1963,Q364,5,0,0,9999,9999
1964,Q365,5,0,0,9999,9999
1965,Q366,5,0,0,9999,9999
1966,Q367,5,0,0,9999,9999
1967,Q368,5,0,0,9999,9999
1968,Q369,5,0,0,9999,9999
1969,Q370,5,0,0,9999,9999
1970,Q371,5,0,0,9999,9999
1971,Q372,5,0,0,9999,9999
1972,Q373,5,0,0,9999,9999
1973,Q374,5,0,0,9999,9999
1974,Q375,5,0,0,9999,9999
1975,Q376,5,0,0,9999,9999
1976,Q377,5,0,0,9999,9999
1977,Q378,5,0,0,9999,9999
1978,Q379,5,0,0,9999,9999
1979,Q380,5,0,0,9999,9999
1980,Q381,5,0,0,9999,9999
1981,Q382,5,0,0,9999,9999
1982,Q383,5,0,0,9999,9999
1983,Q384,5,0,0,9999,9999
1984,Q385,5,0,0,9999,9999
1985,Q386,5,0,0,9999,9999
1986,Q387,5,0,0,9999,9999
1987,Q388,5,0,0,9999,9999
1988,Q389,5,0,0,9999,9999
1989,Q390,5,0,0,9999,9999
1990,Q391,5,0,0,9999,9999
1991,Q392,5,0,0,9999,9999
1992,Q393,5,0,0,9999,9999
1993,Q394,5,0,0,9999,9999
1994,Q395,5,0,0,9999,9999
1995,Q396,5,0,0,9999,9999
1996,Q397,5,0,0,9999,9999
1997,Q398,5,0,0,9999,9999
1998,Q399,5,0,0,9999,9999
1999,Q400,5,0,0,9999,9999
2000,Q1,6,0,0,9999,9999
2001,Q2,6,0,0,9999,9999
2002,Q3,6,0,0,9999,9999
2003,Q4,6,0,0,9999,9999
2004,Q5,6,0,0,9999,9999
2005,Q6,6,0,0,9999,9999
2006,Q7,6,0,0,9999,9999
2007,Q8,6,0,0,9999,9999
2008,Q9,6,0,0,9999,9999
2009,Q10,6,0,0,9999,9999
2010,Q11,6,0,0,9999,9999
2011,Q12,6,0,0,9999,9999
2012,Q13,6,0,0,9999,9999
2013,Q14,6,0,0,9999,9999
2014,Q15,6,0,0,9999,9999
2015,Q16,6,0,0,9999,9999
2016,Q17,6,0,0,9999,9999
2017,Q18,6,0,0,9999,9999
2018,Q19,6,0,0,9999,9999
2019,Q20,6,0,0,9999,9999
2020,Q21,6,0,0,9999,9999
2021,Q22,6,0,0,9999,9999
2022,Q23,6,0,0,9999,9999
2023,Q24,6,0,0,9999,9999
2024,Q25,6,0,0,9999,9999
2025,Q26,6,0,0,9999,9999
2026,Q27,6,0,0,9999,9999
2027,Q28,6,0,0,9999,9999
2028,Q29,6,0,0,9999,9999
2029,Q30,6,0,0,9999,9999
2030,Q31,6,0,0,9999,9999
2031,Q32,6,0,0,9999,9999
2032,Q33,6,0,0,9999,9999
2033,Q34,6,0,0,9999,9999
2034,Q35,6,0,0,9999,9999
2035,Q36,6,0,0,9999,9999
2036,Q37,6,0,0,9999,9999
2037,Q38,6,0,0,9999,9999
2038,Q39,6,0,0,9999,9999
2039,Q40,6,0,0,9999,9999
2040,Q41,6,0,0,9999,9999
2041,Q42,6,0,0,9999,9999
2042,Q43,6,0,0,9999,9999
2043,Q44,6,0,0,9999,9999
2044,Q45,6,0,0,9999,9999
2045,Q46,6,0,0,9999,9999
2046,Q47,6,0,0,9999,9999
2047,Q48,6,0,0,9999,9999
2048,Q49,6,0,0,9999,9999
2049,Q50,6,0,0,9999,9999
2050,Q51,6,0,0,9999,9999
2051,Q52,6,0,0,9999,9999
2052,Q53,6,0,0,9999,9999
2053,Q54,6,0,0,9999,9999
2054,Q55,6,0,0,9999,9999
2055,Q56,6,0,0,9999,9999
2056,Q57,6,0,0,9999,9999
2057,Q58,6,0,0,9999,9999
2058,Q59,6,0,0,9999,9999
2059,Q60,6,0,0,9999,9999
2060,Q61,6,0,0,9999,9999
2061,Q62,6,0,0,9999,9999
2062,Q63,6,0,0,9999,9999
2063,Q64,6,0,0,9999,9999
2064,Q65,6,0,0,9999,9999
2065,Q66,6,0,0,9999,9999
2066,Q67,6,0,0,9999,9999
2067,Q68,6,0,0,9999,9999
2068,Q69,6,0,0,9999,9999
2069,Q70,6,0,0,9999,9999
2070,Q71,6,0,0,9999,9999
2071,Q72,6,0,0,9999,9999
2072,Q73,6,0,0,9999,9999
2073,Q74,6,0,0,9999,9999
2074,Q75,6,0,0,9999,9999
2075,Q76,6,0,0,9999,9999
2076,Q77,6,0,0,9999,9999
2077,Q78,6,0,0,9999,9999
2078,Q79,6,0,0,9999,9999
2079,Q80,6,0,0,9999,9999
2080,Q81,6,0,0,9999,9999
2081,Q82,6,0,0,9999,9999
2082,Q83,6,0,0,9999,9999
2083,Q84,6,0,0,9999,9999
2084,Q85,6,0,0,9999,9999
2085,Q86,6,0,0,9999,9999
2086,Q87,6,0,0,9999,9999
2087,Q88,6,0,0,9999,9999
2088,Q89,6,0,0,9999,9999
2089,Q90,6,0,0,9999,9999
2090,Q91,6,0,0,9999,9999
2091,Q92,6,0,0,9999,9999
2092,Q93,6,0,0,9999,9999
2093,Q94,6,0,0,9999,9999
2094,Q95,6,0,0,9999,9999
2095,Q96,6,0,0,9999,9999
2096,Q97,6,0,0,9999,9999
2097,Q98,6,0,0,9999,9999
2098,Q99,6,0,0,9999,9999
2099,Q100,6,0,0,9999,9999
2100,Q101,6,0,0,9999,9999
2101,Q102,6,0,0,9999,9999
2102,Q103,6,0,0,9999,9999
2103,Q104,6,0,0,9999,9999
2104,Q105,6,0,0,9999,9999
2105,Q106,6,0,0,9999,9999
2106,Q107,6,0,0,9999,9999
2107,Q108,6,0,0,9999,9999
2108,Q109,6,0,0,9999,9999
2109,Q110,6,0,0,9999,9999
2110,Q111,6,0,0,9999,9999
2111,Q112,6,0,0,9999,9999
2112,Q113,6,0,0,9999,9999
2113,Q114,6,0,0,9999,9999
2114,Q115,6,0,0,9999,9999
2115,Q116,6,0,0,9999,9999
2116,Q117,6,0,0,9999,9999
2117,Q118,6,0,0,9999,9999
2118,Q119,6,0,0,9999,9999
2119,Q120,6,0,0,9999,9999
2120,Q121,6,0,0,9999,9999
2121,Q122,6,0,0,9999,9999
2122,Q123,6,0,0,9999,9999
2123,Q124,6,0,0,9999,9999
2124,Q125,6,0,0,9999,9999
2125,Q126,6,0,0,9999,9999
2126,Q127,6,0,0,9999,9999
2127,Q128,6,0,0,9999,9999
2128,Q129,6,0,0,9999,9999
2129,Q130,6,0,0,9999,9999
2130,Q131,6,0,0,9999,9999
2131,Q132,6,0,0,9999,9999
2132,Q133,6,0,0,9999,9999
2133,Q134,6,0,0,9999,9999
2134,Q135,6,0,0,9999,9999
2135,Q136,6,0,0,9999,9999
2136,Q137,6,0,0,9999,9999
2137,Q138,6,0,0,9999,9999
2138,Q139,6,0,0,9999,9999
2139,Q140,6,0,0,9999,9999
2140,Q141,6,0,0,9999,9999
2141,Q142,6,0,0,9999,9999
2142,Q143,6,0,0,9999,9999
2143,Q144,6,0,0,9999,9999
2144,Q145,6,0,0,9999,9999
2145,Q146,6,0,0,9999,9999
2146,Q147,6,0,0,9999,9999
2147,Q148,6,0,0,9999,9999
2148,Q149,6,0,0,9999,9999
2149,Q150,6,0,0,9999,9999
2150,Q151,6,0,0,9999,9999
2151,Q152,6,0,0,9999,9999
2152,Q153,6,0,0,9999,9999
2153,Q154,6,0,0,9999,9999
2154,Q155,6,0,0,9999,9999
2155,Q156,6,0,0,9999,9999
2156,Q157,6,0,0,9999,9999
2157,Q158,6,0,0,9999,9999
2158,Q159,6,0,0,9999,9999
2159,Q160,6,0,0,9999,9999
2160,Q161,6,0,0,9999,9999
2161,Q162,6,0,0,9999,9999
2162,Q163,6,0,0,9999,9999
2163,Q164,6,0,0,9999,9999
2164,Q165,6,0,0,9999,9999
2165,Q166,6,0,0,9999,9999
2166,Q167,6,0,0,9999,9999
2167,Q168,6,0,0,9999,9999
2168,Q169,6,0,0,9999,9999
2169,Q170,6,0,0,9999,9999
2170,Q171,6,0,0,9999,9999
2171,Q172,6,0,0,9999,9999
2172,Q173,6,0,0,9999,9999
2173,Q174,6,0,0,9999,9999
2174,Q175,6,0,0,9999,9999
2175,Q176,6,0,0,9999,9999
2176,Q177,6,0,0,9999,9999
2177,Q178,6,0,0,9999,9999
2178,Q179,6,0,0,9999,9999
2179,Q180,6,0,0,9999,9999
2180,Q181,6,0,0,9999,9999
2181,Q182,6,0,0,9999,9999
2182,Q183,6,0,0,9999,9999
2183,Q184,6,0,0,9999,9999
2184,Q185,6,0,0,9999,9999
2185,Q186,6,0,0,9999,9999
2186,Q187,6,0,0,9999,9999
2187,Q188,6,0,0,9999,9999
2188,Q189,6,0,0,9999,9999
2189,Q190,6,0,0,9999,9999
2190,Q191,6,0,0,9999,9999
2191,Q192,6,0,0,9999,9999
2192,Q193,6,0,0,9999,9999
2193,Q194,6,0,0,9999,9999
2194,Q195,6,0,0,9999,9999
2195,Q196,6,0,0,9999,9999
2196,Q197,6,0,0,9999,9999
2197,Q198,6,0,0,9999,9999
2198,Q199,6,0,0,9999,9999
2199,Q200,6,0,0,9999,9999
2200,Q201,6,0,0,9999,9999
2201,Q202,6,0,0,9999,9999
2202,Q203,6,0,0,9999,9999
2203,Q204,6,0,0,9999,9999
2204,Q205,6,0,0,9999,9999
2205,Q206,6,0,0,9999,9999
2206,Q207,6,0,0,9999,9999
2207,Q208,6,0,0,9999,9999
2208,Q209,6,0,0,9999,9999
2209,Q210,6,0,0,9999,9999
2210,Q211,6,0,0,9999,9999
2211,Q212,6,0,0,9999,9999
2212,Q213,6,0,0,9999,9999
2213,Q214,6,0,0,9999,9999
2214,Q215,6,0,0,9999,9999
2215,Q216,6,0,0,9999,9999
2216,Q217,6,0,0,9999,9999
2217,Q218,6,0,0,9999,9999
2218,Q219,6,0,0,9999,9999
2219,Q220,6,0,0,9999,9999
2220,Q221,6,0,0,9999,9999
2221,Q222,6,0,0,9999,9999
2222,Q223,6,0,0,9999,9999
2223,Q224,6,0,0,9999,9999
2224,Q225,6,0,0,9999,9999
2225,Q226,6,0,0,9999,9999
2226,Q227,6,0,0,9999,9999
2227,Q228,6,0,0,9999,9999
2228,Q229,6,0,0,9999,9999
2229,Q230,6,0,0,9999,9999
2230,Q231,6,0,0,9999,9999
2231,Q232,6,0,0,9999,9999
2232,Q233,6,0,0,9999,9999
2233,Q234,6,0,0,9999,9999
2234,Q235,6,0,0,9999,9999
2235,Q236,6,0,0,9999,9999
2236,Q237,6,0,0,9999,9999
2237,Q238,6,0,0,9999,9999
2238,Q239,6,0,0,9999,9999
2239,Q240,6,0,0,9999,9999
2240,Q241,6,0,0,9999,9999
2241,Q242,6,0,0,9999,9999
2242,Q243,6,0,0,9999,9999
2243,Q244,6,0,0,9999,9999
2244,Q245,6,0,0,9999,9999
2245,Q246,6,0,0,9999,9999
2246,Q247,6,0,0,9999,9999
2247,Q248,6,0,0,9999,9999
2248,Q249,6,0,0,9999,9999
2249,Q250,6,0,0,9999,9999
2250,Q251,6,0,0,9999,9999
